微博正文
【支持疫情防控！全国#1037万多名党员自愿捐款11.8亿元#】响应党中央号召，2月26日以来，全国广大共产党员踊跃捐款，表达对新冠肺炎疫情防控工作的支持。据统计，截至2月29日，全国已有1037万多名党员自愿捐款，共捐款11.8亿元。捐款活动还在进行中。#万众一心抗击疫情# 全国1037万多名党员自愿捐款11.8亿元支持新冠肺炎疫情防控工作  原图 
#意大利居民拒戴口罩要自由#【深入意北部被封锁市镇 居民聚集街头“要自由”却无人戴口罩】受疫情影响，意大利北部多个市镇被封锁，威尼托大区的沃镇就是其中之一。当地居民聚集在广场，手拉巨大横幅，要求“归还自由”。#最新疫情报道#    http://t.cn/A67JyQkp  
#共同战疫##抗击新型肺炎我们在行动# 【江苏省新冠肺炎疫情风险等级名单】今天，江苏省卫健委官网公布了江苏省新冠肺炎疫情风险等级名单（截至2020年2月27日24时），详细等级名单戳下图👇👇👇  [组图共2张] 原图 
#最新疫情##关注江苏新型肺炎疫情# 【最 新 通 报】2020年2月28日0-24时，苏州市无新增新型冠状病毒肺炎确诊病例，新增出院病例3例。截至2月28日24时，苏州市累计报告新型冠状病毒肺炎确诊病例87例，其中，在院病例25例，出院病例62例。目前追踪到密切接触者972人，已解除医学观察962人。具体病例分布情况戳长图👇👇👇 原图 
#最新疫情##关注江苏新型肺炎疫情# 【2月28日江苏无新增新型冠状病毒肺炎确诊病例】据省卫健委2月29日上午发布：2020年2月28日0-24时，江苏省无新增新型冠状病毒肺炎确诊病例。新增出院病例13例。截至2月28日24时，江苏省累计报告新型冠状病毒肺炎确诊病例631例。其中，南京市93例、无锡市55例、徐州市79例、常州市51例、苏州市87例、南通市40例、连云港市48例、淮安市66例、盐城市27例、扬州市23例、镇江市12例、泰州市37例、宿迁市13例。累计确诊病例中，在院病例112例。其中，轻型病例9例；普通型病例100例；重型病例1例（南京市1例）；危重型病例2例（无锡市1例、连云港市1例）。出院病例519例。其中，南京市58例、无锡市48例、徐州市71例、常州市48例、苏州市62例、南通市37例、连云港市35例、淮安市55例、盐城市27例、扬州市19例、镇江市10例、泰州市37例、宿迁市12例。目前，江苏省追踪到密切接触者12633人，已解除医学观察12443人，尚有190人正在接受医学观察。专家提醒：当前疫情形势依然严峻复杂。随着我省响应级别调整，各项限制性措施逐步解除，人群流动将逐渐恢复常态，暴露于传染源的机会大大增加，公众仍须注意加强自我防护。要继续保持防范意识，减少社会交流活动，减少不必要的人群聚集；家庭及办公场所要勤通风；出行时佩戴口罩，尤其是去往人群密集的公共场所时；要勤洗手，注意饮食卫生，养成健康的生活方式。 原图 
【#农民工就业受疫情影响最直接#】人社部副部长游钧：农民工是我国产业工人的主体，总量去年已达2.9亿人，其中有1.7亿人外出务工，包括7500万的跨省务工。总体看，这次疫情对农民工的影响比较大。如何#推动低风险地区农民工复工#？看↓（总台央视记者杨弘杨 乔全兴 靳丹妮） 央视新闻的微博视频  
【#年度最大满月4月8日出现# 网友：期待疫情结束，我们到时一同赏月】天文专家介绍，3月份天象精彩，“月合毕宿五”“年度第二大满月”“三星会月”“水星西大距”“金星东大距”等天象将轮番上演。#2020年共有四次超级月亮#，分别发生在2月9日、3月10日，4月8日和5月7日，其中，4月8日的这次还是年度“最大满月”。 http://t.cn/A67bFKgU 原图 
【#口罩还要戴多久#？#张文宏预计口罩将再戴1到2个月#】新冠肺炎疫情防控取得了阶段性成效，上海市新冠肺炎临床救治专家组组长张文宏教授建议，大家对疫情还要保持高度警惕性，大规模聚会办不得。张教授说：“这个状态可能还要维持1到2个月。那时候没有新增了，基本上就可以把口罩摘了。” （记者 周文婷 高尔强）http://t.cn/A67ybayf 
#共同战疫# #抗击新型肺炎我们在行动#  春风不言语，灯花洽自开。——2020，苏州立交，希望早日恢复往昔。  @苏州工业园区发布 @苏州交警   [组图共9张] 原图 
苏州市关于实施新冠肺炎疫情防控二级响应措施的通告 二级响应不能松懈！严防疫情输入扩散和反弹风险！  
#共同战疫# #抗击新型肺炎我们在行动#【#夺取双胜利 我们在行动# | 蹄疾步稳 迈进复工复产的“春天里”】时不我待，随着全国各地 陆续进入“复工进行时”，江苏也在持续发力。江苏企业复工情况全国领先，政企同心、多方努 力，蹄疾步稳推进经济发展，迈入复工复产的春天里。今天，我们聚焦常州、泰州和淮安的复工 情况，一起来看→ http://t.cn/A67GhCAB   @微博江苏 原图 
#共同战疫# #抗击新型肺炎我们在行动#【凌晨4点，每天准时送出这份爱！】这段时间，在位于相城渭塘的菜篮子生产基地福家农庄，每天凌晨4点都有6辆满载新鲜蔬菜的货车从这里驶出，配送至全市多家商超或企业食堂。而在这其中，有一部分蔬菜会被提前分装好，每份10斤，直供苏州市中医院等5家医院的医护人员。这是为一线医护人员定制的‘1元蔬菜’，医护人员拿到蔬菜后直接扫描袋子上的二维码支付，一份10元。每份蔬菜包里搭配四、五种蔬菜，主要从青菜、白菜、芹菜、萝卜、西红柿、黄瓜、胡萝卜等十几种蔬菜中选择。@今日相城 [组图共3张] 原图 
#共同战疫# #抗击新型肺炎我们在行动# 【申领“健康码”时瞒报信息 两男子被处罚】近日，苏州警方发挥大数据优势，开展“苏城码”申报信息核查。吴某2月17日从河南信阳来江苏苏州，主动报备后居家隔离。而他在申报“苏城码”时，却隐瞒正居家隔离的信息，骗领了绿码，被警方处以200元的罚款。无独有偶，2月16日，孙某某从疫情重点地区返回苏州昆山后，隐瞒疫情重点地区旅居史，同时没有如实填写信息，获取“苏城码”绿码，目前孙某某已被警方依法处以行政拘留。@苏州公安 @苏州交警  http://t.cn/A67bDScw 
#共同战疫# #抗击新型肺炎我们在行动#【特殊的抗“疫”勇士:转运确诊患者的120急救“摆渡人”】在苏州市第五人民医院有个特别行动小分队，他们奔波在抗“疫”最前线，专门负责转运确诊病例。每次出车前后起码要4小时，他们闷在防护服里，全身被汗水浸透，耳朵、面部也被勒得麻木。因为工作的特殊性，他们也要接受隔离，已经一个多月不能回家。不管多苦，这些120“战士”心里很明白：负压救护车蓝色警示灯闪时，就是守护健康的战斗打响了！@蟹视频 http://t.cn/A67bO0AJ 
【钟南山谈新冠肺炎治疗热点问题：不可能一个月内研发出新药】#钟南山称不可能一个月内研发出新药# 中国工程院院士钟南山27日在谈及新冠肺炎治疗热点问题时表示，社会对一些突发性的传染病重视不够，所以没有持续地进行科学研究，“所以这一次对这个新发的病，我感觉在治疗上有点束手无策，只能根据很多它的原理用现有的药物治疗。”要在十几天到二十天，甚至一个月内，能够研发出一个新药根本是不可能的，这需要长期的积累。#关注新冠肺炎#http://t.cn/A67UMDcW   @中新视频 
#全球抗疫第一线#【#韩国新冠肺炎感染增至2022人#】截至当地时间28日9时，韩国新增256例新冠肺炎确诊病例，累计确诊2022例，死亡13人。新增256名感染者中，231人来自韩国疫情最严重的大邱及庆尚北道地区（大邱182人，庆北49人），首尔也新增6名感染者。（总台记者唐鑫）  原图 
#共同战疫# #抗击新型肺炎我们在行动# 【好消息！苏州今日又有三名确诊患者治愈出院】今天上午，苏州市又有三名新冠肺炎确诊患者治愈出院，其中年龄最大的67岁，最小的31岁。截至目前，苏州市新冠肺炎累计确诊病例87例，62例已经治愈出院。via：引力播  [组图共4张] 原图 
#天堂苏州 百园之城# 不入春天不知暗香拂袖，不入园林不知春色几许。在牢牢守住疫情防控防线的前提下，拙政园、虎丘、留园等10个园林景区将于明日有序恢复开放。林间的暖阳，湖边的微风，将柔情春光洒在苏州园林的每个角落。很高兴与你重新见面，苏州欢迎你，苏州园林欢迎你！ http://t.cn/A67LBf3z  @苏州园林 @苏州文化旅游资讯 
#共同战疫# #抗击新型肺炎我们在行动# 【志愿者化身贴心“翻译官” 助力疫情防控】2020年2月27日，“翻译官”们正在苏州工业园区新馨社区志愿服务。由于苏州工业园区企业复工复产，韩国、日本、美国等60多个国家及地区的近万名外国友人回苏来苏工作。园区湖西社工委组织百名日语、韩语、英语及阿拉伯语等语种的志愿者队伍，协助社区、医院、开展翻译工作，当好外国友人疫情防控期间的生活参谋，共建美好家园。（苏报融媒记者 华雪根 文/摄）via：引力播 [组图共3张] 原图 
#开学#【转发周知！#开学时间原则上继续推迟#】今日，中央应对新冠肺炎疫情工作领导小组会议强调，要进一步落实分区分级防控。落实企事业单位复工复产疫情防控指南，细化老年人、儿童等重点人群疫情防控措施。大中小学、幼儿园等开学开园时间原则上继续推迟。央视新闻的微博视频  
#最新疫情##关注江苏新型肺炎疫情# 【最 新 通 报】2020年2月27日0-24时，苏州市无新增新型冠状病毒肺炎确诊病例，无新增出院病例，1例重型病例转为普通型病例。截至2月27日24时，苏州市累计报告新型冠状病毒肺炎确诊病例87例，其中，在院病例28例，出院病例59例。目前追踪到密切接触者972人，已解除医学观察957人。专家提醒：当前疫情形势依然严峻复杂。随着我省响应级别调整，各项限制性措施逐步解除，人群流动将逐渐恢复常态，暴露于传染源的机会大大增加，公众仍须注意加强自我防护。要继续保持防范意识，减少社会交流活动，减少不必要的人群聚集；家庭及办公场所要勤通风；出行时佩戴口罩，尤其是去往人群密集的公共场所时；要勤洗手，注意饮食卫生，养成健康的生活方式。来源：苏州健康 原图 
#最新疫情##关注江苏新型肺炎疫情# 【2月27日江苏无新增新型冠状病毒肺炎确诊病例】据省卫健委2月28日上午发布：2020年2月27日0-24时，江苏省无新增新型冠状病毒肺炎确诊病例。新增出院病例12例。1例危重型病例转为重型病例，2例重型病例转为普通型病例。截至2月27日24时，江苏省累计报告新型冠状病毒肺炎确诊病例631例。其中，南京市93例、无锡市55例、徐州市79例、常州市51例、苏州市87例、南通市40例、连云港市48例、淮安市66例、盐城市27例、扬州市23例、镇江市12例、泰州市37例、宿迁市13例。累计确诊病例中，在院病例125例。其中，轻型病例11例；普通型病例111例；重型病例1例（南京市1例）；危重型病例2例（无锡市1例、连云港市1例）。出院病例506例。其中，南京市58例、无锡市47例、徐州市71例、常州市48例、苏州市59例、南通市37例、连云港市35例、淮安市50例、盐城市25例、扬州市17例、镇江市10例、泰州市37例、宿迁市12例。目前，江苏省追踪到密切接触者12625人，已解除医学观察12321人，尚有304人正在接受医学观察。专家提醒：当前疫情形势依然严峻复杂。随着我省响应级别调整，各项限制性措施逐步解除，人群流动将逐渐恢复常态，暴露于传染源的机会大大增加，公众仍须注意加强自我防护。要继续保持防范意识，减少社会交流活动，减少不必要的人群聚集；家庭及办公场所要勤通风；出行时佩戴口罩，尤其是去往人群密集的公共场所时；要勤洗手，注意饮食卫生，养成健康的生活方式。 原图 
#苏州美食#苏州早点听施斌说......疫情期间，这些都是一种念想......施斌的微博视频  
【200斤新冠肺炎患者两次心跳骤停，医护用ECMO救回】武汉，新型冠状病毒肺炎确诊患者刘先生体重超过200斤。他2月初送医抢救时2次心跳骤停，医护人员为他进行1个多小时胸部按压，才恢复心跳，后又用ECMO（人工心肺仪）继续抢救。近日，刘先生成功撤机，成为湖北用ECMO抢救体重最大的患者。#新型肺炎抗疫全记录##新冠患者2次心跳骤停抢救成功#@一手Video    http://t.cn/A67wOhr4 
#共同战疫##抗击新型肺炎我们在行动# 【不舍！有八个“临时妈妈”的孩子回家了】27日下午，熙熙和妈妈紧紧抱在一块儿。从湖北回昆山后，熙熙的妈妈和奶奶陆续被确诊为新冠肺炎，爸爸和爷爷因疫情防控，无法返回苏州。昆山市中医医院的8名护士长，自发组成“临时妈妈团”开始照料熙熙的生活。今天，痊愈后的妈妈在度过了14天的隔离期后，终于接回了孩子。 http://t.cn/A67y9TKK @SBS暖视频 
【转发周知！#疫情期间4种疫苗需及时接种#】中国疾控中心研究员冯录召表示，对于新生儿第一针乙肝疫苗和卡介苗，应该及时安排接种；如果母亲是乙肝表面抗原阳性，新生儿第二针和第三针乙肝疫苗，建议与接种单位预约后及时接种；狂犬病和破伤风必须按照疫苗接种程序及时接种。（总台央视记者史迎春）  原图 
【来自武汉的报恩！#中国女孩回应东京街头发口罩#：受援鄂医生哥哥的影响】#在东京发口罩女孩的哥哥是援鄂医生#2月23日，一名中国女孩穿着玩偶服在日本街头发口罩，箱子上写着“来自武汉的感恩”。女孩姓曾，她称，自己的哥哥在武汉抗疫一线，受他的影响想做点事情，国内疫情严重时，日本捐赠了很多物资，现在日本疫情严重，我们也该帮帮他们。@风声视频 http://t.cn/A67worN4 
【#湖北彻查刑释确诊人员离汉抵京#】针对26日网传一名刑满释放新冠肺炎确诊人员离汉抵京的有关情况，湖北省委书记应勇同志作出批示：在疫情防控最吃劲的关键阶段，竟发生此类严重违反离汉离鄂通道管控的事件，绝不能允许。要迅速查清事实，依纪依法严肃处理，及时回应社会关切。此事还是否涉及其他违法违纪问题，也要彻查。不论涉及到谁，都要一查到底。离汉离鄂通道管控事关全国疫情防控大局，要坚持“全国一盘棋”，吸取教训，举一反三，切实把各项管控措施落到实处。湖北已成立由省纪委监委牵头，省委政法委、省检察院、省公安厅、省司法厅组成的联合调查组，立即开展调查工作。 原图 
#共同战疫##关注江苏新型肺炎疫情# 【74岁老人捐款60万，致敬驰援湖北的白衣天使！】2月25日，74岁的王宙芳来到苏州市红十字会，为驰援湖北的白衣天使捐款60万元。退休前，她在北京一家央企工作，2017年女儿患病不幸离世后，她回到苏州养老。突如其来的这场战“疫”牵动着大家的心，王宙芳也想尽一份力量。她说，退休金已足够平时的生活，她希望她的这份心意能够支持一线医护人员挽救更多的生命，这也是对女儿最好的纪念。@蟹视频 http://t.cn/A67ycSLf 
#关注新冠肺炎#【钟南山：疫情首先出现在中国，#疫情不一定发源在中国#】27日，广州市政府新闻办在广州医科大学举办疫情防控专场新闻通气会，国家卫健委高级别专家组组长、国家呼吸系统疾病临床医学研究中心主任钟南山称：对疫情的预测，我们首先考虑中国，没考虑国外，现在国外出现一些情况，疫情首先出现在中国，不一定是发源在中国。（记者 吴涛）http://t.cn/A672e38I 
VC带你看园区，等疫情过去，我们再去拍照吧……@骑水鸟的维生素 @苏州工业园区 苏州·金鸡湖  [组图共6张] 原图 
"""【隐瞒信息骗""""绿码"""" #男子瞒报健康码信息被罚200元#】近日，苏州推出疫情防控""""苏城码""""，实行红、黄、绿三色动态管理。违法行为人吴某2月17号从河南信阳来苏，主动报备后居家隔离，隔离期要持续到3月3号。他为骗领绿码，申报""""苏城码""""时隐瞒了正在居家隔离的信息，被警方核查发现并处200元罚款。 http://t.cn/A67LE4ob """
#小鱼提醒#【有变化！2020年金鸡湖半程马拉松相关消息】为了避免人员聚集和流动，切实维护广大跑友和市民的身体健康，原定于2020年3月15日在苏州工业园区举行的“2020第十一届苏州环金鸡湖半程马拉松”将延期举办，具体时间另行通知（详情见下图）。金马会迟到，但不会缺席，待疫情散去，我们再相约金鸡湖畔！     来源：情定金鸡湖、汇运动、苏州体育赛事、苏州文化旅游资讯 [组图共4张] 原图 
#共同战疫# #抗击新型肺炎我们在行动# 【抓捕卖假口罩嫌疑人 50岁女民警打头阵】有网民反映“网购买到假口罩”，苏州市公安局迅速锁定封某、梁某等多名嫌疑人。因为其中有一名女性犯罪嫌疑人，需要一名女民警同行。所里的年轻女民警近期全都在战“疫”岗位上满负荷运转，50岁的女警盛燕芬主动请缨。@苏州公安 @公安部刑侦局 http://t.cn/A67ZE2Ej 
#共同战疫# #抗击新型肺炎我们在行动# 【钟南山：#身体里出现足够抗体不会再感染#】近日，出现不少新冠肺炎病患出院后核酸检测复阳的情况，国家卫健委高级别专家组组长、国家呼吸系统疾病临床医学研究中心主任钟南山27日回应称，目前不能下绝对的定论。他指出，一般来说，病毒的感染规律都一样，只要身体里出现了IgG抗体，且增高了很多，病人不会再感染。至于肠道、粪便里还有些残余，是病人有自己的规律。钟南山表示，现在的要害不是会不会再感染，而是会不会传染给别人，这是需要重点观察的。（彭婧如）http://t.cn/A67LzGYu 
#共同战疫# #抗击新型肺炎我们在行动# 【战“疫”手办来了！苏州民警自制手办 为战“疫”人打call】疫情袭来，全国人民众志成城，齐心协力共抗疫情，特别是无数奋战在一线的战“疫”人，逆行而上，无畏战斗！近日，同样工作在战疫一线的苏州民警沈越利用休息时间创作了一组以战“疫”为主题的手伴，以此向逆行的战“疫”人致敬！ 小鱼只想说这是一位被警务工作耽误的手办专家  @苏州公安  @苏州交警 [组图共9张] 原图 
【钟南山：#预测4月底疫情基本控制#】钟南山表示，在传统模型基础上加上两个影响因素（国家强力干预和春节后的回程高峰消除）之后，我们自己的团队做出了预测模型，预测高峰应该是在二月中接近二月底，#钟南山说有信心4月底基本控制疫情#。人民日报的微博视频  
2月22日，苏州启用疫情防控“苏城码”，这几天大家出行“苏城码”派上用场了吗？→小鱼带你一览“苏城码”的用场！  “苏城码”，该这样派上用场！  
#白岩松谈武汉来京女子确诊新冠肺炎#【她是怎么能够从武汉回到北京的？白岩松：越快公布调查结果越会让大家安心，最重要的是堵住漏洞】 央视新闻的微博视频  
#共同战疫# #抗击新型肺炎我们在行动# #夺取双胜利 我们在行动#【助力企业复工复产 打造“江苏样本”】当前，新冠肺炎疫情防控工作到了关键阶段，全国各地科学防治、精准施策、分区分级做好防控，打出政策“组合拳”，在确保安全的前提下积极支持和推动各类企业复工复产，力争如期实现全年目标任务。时不我待，随着全国各地陆续进入“复工进行时”，江苏也在持续发力。江苏企业复工情况全国领先，政企同心、多方努力，有力推动着我省经济活动的全面恢复，打造抗疫情稳生产的“江苏样本”。今天，我们聚焦南京、镇江、盐城，一起来看→ http://t.cn/A672ntqj 原图 
#便民信息#【山塘街、平江路景区将有序开放！】继苏州公园、桂花公园、枫桥景区等大家熟悉的景点重新开放后，姑苏区最有名的山塘街和平江路景区也将逐步有序开放公共区域啦！小鱼在此提醒各位游客，景区实行实名预约，预约成功之后进入山塘街、平江路景区的游客须配合工作人员开展测量体温、信息登记等相关工作，体温正常方可进入并全程佩戴口罩参观游览。目前新冠肺炎疫情防控工作仍处于关键时期，我们再次呼吁市民和广大游客：请积极配合景区及相关部门管理工作，共同为打赢疫情防控阻击战而努力！  @苏州园林  @苏州文化旅游资讯 @苏州姑苏发布 [组图共3张] 原图 
#共同战疫# #抗击新型肺炎我们在行动# 【不如实填报苏城码，拘留！周知】#疫情当前警察不退# 2020年2月16日刘某某（男，浙江人）从湖北省黄石市驾车回苏州，但为了方便入苏其隐瞒了从疫区回苏的情况，谎称是从浙江丽水来苏。回苏后未根据《苏州市关于加强新型冠状病毒感染的肺炎疫情防控工作的通知》的规定进行居家隔离，且多次外出，并在申领“苏城码”的时候隐瞒其疫区经历虚假申领了绿色的“苏城码”。刘某某因拒不执行人民政府在紧急状态情况下依法发布的决定、命令，被依法处以行政拘留五日的处罚。现刘某某已居家隔离，待隔离期满后再执行行政拘留处罚。#战疫打卡行动#    @苏州交警 @苏州公安 原图 
#共同战疫# #抗击新型肺炎我们在行动# 【国务院工作指导组来苏调研指导疫情防控工作】昨天，今天，国务院应对新冠肺炎疫情联防联控机制第十工作指导组来苏调研指导疫情防控相关工作。苏州市委副书记、市长李亚平陪同调研。工作指导组一行先后来到姑苏区苏锦街道光华社区天裕人家小区、市疾控中心、苏州富士胶片映像机器有限公司、市社会福利总院、市第五人民医院，实地查看我市疫情防控、基层群防群治、医疗救治、企业复工复产等相关情况，就重点人群排查、隔离留观、患者救治、企业有序复工等工作提出指导意见。 [组图共3张] 原图 
#最新疫情##关注江苏新型肺炎疫情# 【最新通报！】2020年2月26日0-24时，苏州市无新增新型冠状病毒肺炎确诊病例，新增出院病例2例。截至2月26日24时，苏州市累计报告新型冠状病毒肺炎确诊病例87例，其中，重型病例1例，出院病例59例。目前追踪到密切接触者972人，已解除医学观察957人。具体详细分布戳长图👇👇👇 原图 
